year,gvkey1,TGTAT_ACQAT,TGTDVAL_ACQAT
1995,025331,0.0805149921,0.0816543552
1995,025662,0.0522345453,0.1206010617
1995,025801,0.0135599349,0.2694359067
1995,025878,0.1191029514,0.1263653265
1995,026021,0.097384663,0.0181997567
1995,026905,0.0096517756,0.0103756588
1995,027936,0.117795937,0.1516269302
1995,028250,0.2885867036,0.4392872596
1995,028272,0.0209934914,0.0271335505
1995,028380,0.4684584159,0.9533946401
1995,028520,0.1857611908,0.2017970888
1996,001013,0.0033820478,0.003577166
1996,001078,0.0099140721,0.0738450061
1996,001239,0.0777550244,0.1214265133
1996,001408,0.0119315671,0.0705414448
1996,001678,0.0198984393,0.1247428207
1996,001721,0.0870950821,0.0724373757
1996,001919,0.0016259157,0.0039133014
1996,002055,0.0007087486,0.1777856035
1996,002086,0.1153896788,0.0288059505
1996,002204,0.3688070366,0.4887447827
1996,002437,0.5952644608,0.4904103117
1996,002847,0.104890489,0.190709721
1996,002942,0.2437804726,1.2319541531
1996,003105,0.1176860462,0.2379968159
1996,003235,0.004678137,0.0078835537
1996,003282,0.0048641459,0.032533916
1996,003310,0.0289283366,0.205067883
1996,003580,0.0536343223,0.0484453853
1996,003735,0.0793167879,0.1158200733
1996,004199,0.0249670247,0.0242943282
1996,004245,0.1227079218,0.8366120371
1996,004595,0.335262904,0.1707980153
1996,004828,0.1044547485,0.0995043272
1996,004844,0.3835245928,0.2397215054
1996,004932,0.1288185109,0.1194931939
1996,005284,0.0385048081,0.1181930196
1996,005439,0.0520894379,0.1322341433
1996,005464,0.048849557,0.0254577347
1996,005564,0.1452243084,0.085986072
1996,005643,0.2493335093,0.4141652369
1996,005693,0.0250851037,0.0521857536
1996,005826,0.3237632428,0.3469713754
1996,005841,0.0267361807,0.6684045184
1996,005878,0.0194958056,0.0115326949
1996,005905,0.0666710285,0.4381585972
1996,006066,0.001227629,0.0102746265
1996,006104,0.0923686819,0.1322736797
1996,006218,0.244172529,0.4502381899
1996,006266,0.0192553723,0.0938402799
1996,006346,0.1909191286,0.0643517099
1996,006424,0.2791300667,0.1193545613
1996,006468,0.0429717341,0.0146422205
1996,006507,0.1034547395,0.1863951611
1996,006731,0.2590733147,0.4365960219
1996,006774,0.1641590047,0.2994968725
1996,007127,0.0571030918,0.0476687543
1996,007251,0.0666200456,0.2350577276
1996,007332,0.0727946529,0.0594930845
1996,007506,0.0005475705,0.0013069628
1996,007691,0.2717147006,0.1736202996
1996,007875,0.0315135768,0.0113012944
1996,007980,0.0063101899,0.0126845822
1996,008015,0.1177564524,0.09031884
1996,008382,0.2326322191,0.546565055
1996,008530,0.0003997403,0.0053500375
1996,008717,0.1485842445,0.2803476311
1996,008802,0.1167947726,0.051610663
1996,008990,0.4239199601,0.3259433638
1996,009063,0.0326795482,0.0841659909
1996,009155,0.3141040935,0.3730659324
1996,009545,0.0018321887,0.0160312694
1996,009549,0.110424451,0.3468832649
1996,009563,0.0091796389,0.0117145464
1996,009667,0.0973422071,0.135294982
1996,009673,0.3235258292,0.2143007251
1996,009921,0.0526024363,0.0548172757
1996,010000,0.0246476506,0.0224133571
1996,010232,0.0131870708,0.046745724
1996,010237,0.0245037981,0.1837784857
1996,010266,0.2442079391,0.222997298
1996,010458,0.0933115606,0.038324391
1996,010466,0.0360461184,0.0238179019
1996,010576,0.1462126397,0.2559618127
1996,010621,0.2826580774,0.2765331627
1996,010640,0.136115787,0.161258279
1996,010787,0.023495575,0.0175976546
1996,010813,0.4105448609,0.3958255885
1996,010867,0.1561689475,0.1446040338
1996,011117,0.2191033772,0.4096446108
1996,011135,0.0135407378,0.1023811883
1996,011278,1.3953419153,0.0184018212
1996,011436,0.0298908945,0.2382140882
1996,011483,0.1799812377,0.3096309726
1996,011531,0.1732138116,0.0889922833
1996,011584,0.0152186421,0.0420074799
1996,011691,0.3428066364,0.2418012079
1996,012136,0.003499163,0.0252855304
1996,012142,0.0125207733,0.0173067795
1996,012491,0.5811471911,0.3241947664
1996,012826,0.1447741481,0.1714993836
1996,012827,0.077940955,0.3130798961
1996,013378,0.3924766808,0.8833019012
1996,013380,0.2462608527,0.3219556118
1996,013465,0.2739030372,0.4188339402
1996,013584,0.0573338455,0.0640881584
1996,014856,0.090270323,0.2865384104
1996,014923,0.2095059412,0.1399520534
1996,015248,0.0280917815,0.1078203434
1996,015349,0.1976999707,0.1727061969
1996,015752,0.0325737722,0.3232502702
1996,016477,0.0670194928,0.1083425907
1996,020294,0.1921098064,0.2999095073
1996,020417,0.1722751809,0.105595115
1996,021204,0.209721903,0.5076419214
1996,021686,0.0294521893,0.0837751162
1996,022819,0.0373190218,0.0406193434
1996,022832,0.075263422,0.2141065157
1996,022974,0.225566681,0.018902881
1996,023667,0.2604721642,0.3376394097
1996,023946,0.0561434986,0.1570914156
1996,023976,0.0526953681,0.1264688834
1996,024005,0.3729801012,0.2886478897
1996,024326,0.0208122878,0.1093436218
1996,024539,0.2087517549,0.1759503289
1996,024680,0.0426197849,0.0933639663
1996,024870,0.0308848025,0.1108546562
1996,024969,0.1065438252,0.0497971702
1996,025124,0.266476519,0.2850229504
1996,025154,0.3177792288,0.2505366082
1996,025317,0.208787144,0.230981053
1996,025320,0.0984187389,0.4239879273
1996,025326,0.1512570642,0.0825357067
1996,025699,0.2862978227,0.2456204335
1996,025956,0.1974606344,0.2752169127
1996,025978,0.2651042365,0.2351897507
1996,026011,0.0108550755,0.0431211254
1996,028603,0.3195859198,0.5296775897
1996,028648,0.0326176773,0.3321610298
1996,028669,0.1183696974,0.1307451959
1996,028717,0.3463273196,0.0453447165
1996,028816,0.09941299,0.1040901344
1996,028949,0.0784334718,0.1215369702
1996,029077,0.0943358085,0.0525719984
1996,029236,0.1891985952,0.3131837884
1996,029268,0.1607458608,0.1446807304
1996,029271,0.3101578528,0.32475944
1996,029318,0.0813975316,0.1944470646
1996,029849,0.0006108788,0.0035926861
1997,001036,0.0972141866,0.1547487921
1997,001209,0.0644248423,0.0563824354
1997,001359,0.1828805142,0.0730353491
1997,001704,0.0132721565,0.0373809401
1997,001976,0.0634526838,0.1494649202
1997,001989,0.0128721527,0.0536339696
1997,002136,0.4858785748,0.3955499119
1997,002146,0.0003997403,0.0013069628
1997,002150,0.1951998286,0.3945951287
1997,002163,0.0670598552,0.3236927627
1997,002577,0.4269056772,0.7420148613
1997,002598,0.1667582921,0.156624519
1997,002697,0.1680668573,0.3039700902
1997,002787,0.0494684796,0.1348322691
1997,002884,0.3064083946,0.4724592363
1997,003105,0.1911948506,0.3327895841
1997,003121,0.0572004124,0.1476267409
1997,003282,0.0088305652,0.0182865149
1997,003315,0.1237663377,0.2720725527
1997,003362,0.0003997403,0.0013069628
1997,003497,0.0192152003,0.0451368856
1997,003556,0.0680477003,0.1673304106
1997,003708,0.0082597502,0.0337555094
1997,004199,0.0296980787,0.0564656908
1997,004274,0.0701954945,0.0651815306
1997,004367,0.0594407591,0.0768630505
1997,004443,0.0608750233,0.0473121942
1997,004961,0.0062170756,0.016938636
1997,005284,0.1159248923,0.1199822635
1997,005693,0.0447172224,0.0931185077
1997,005742,0.2181692787,0.198145276
1997,005848,0.1722473274,0.2315934005
1997,005860,0.0876456876,0.148241942
1997,005959,0.0308712391,0.0431847997
1997,005980,0.0586875846,0.1788382316
1997,006012,0.0123414128,0.0537345115
1997,006039,0.0610443276,0.0757888805
1997,006044,0.2420170563,0.2884717105
1997,006127,0.1472120229,0.1238882247
1997,006218,0.0279029224,0.099491598
1997,006266,0.002088286,0.0096063021
1997,006338,0.0415797138,0.1289960097
1997,006809,0.2328683024,0.5959015179
1997,006821,0.0096959355,0.011343081
1997,006946,0.0562989097,0.0349730704
1997,007049,0.0483358652,0.0988583529
1997,007070,0.1774370362,0.2548932801
1997,007203,0.4314847142,0.3913568563
1997,007409,0.1225458209,0.1927936793
1997,007554,0.0701287426,0.0780659367
1997,007761,0.0351487395,0.1495132949
1997,007974,0.0828230235,0.0588592379
1997,008015,0.0836890093,0.1013762687
1997,008133,0.1035181436,0.1808124662
1997,008233,0.2322228818,0.4324629324
1997,008382,0.3293622217,0.4222873311
1997,008446,0.0634529434,0.140403865
1997,008582,0.1012789361,0.0516712077
1997,008599,0.1150910232,0.1263703612
1997,008717,0.1036403578,0.0042366233
1997,008864,0.3741314805,0.5237840727
1997,008892,0.0184900986,0.1130669526
1997,008948,0.3667104879,0.3784962022
1997,009063,0.0234058116,0.0332790934
1997,009332,0.018642172,0.0355832458
1997,009359,0.2574200308,0.2650790567
1997,009861,0.0099606626,0.0108268072
1997,009921,0.130433692,0.1811579056
1997,010005,0.9398502051,0.3786602537
1997,010482,0.0151081081,0.0484893581
1997,010567,0.106490698,0.104691316
1997,010639,0.0341077483,0.0479951023
1997,010685,0.3142168675,0.4240963855
1997,010726,0.0786804294,0.2290801946
1997,010884,0.0216521146,0.0120752178
1997,011135,0.0092092407,0.0696308442
1997,011142,0.0379751642,0.1274952848
1997,011644,0.0281166529,0.0665427451
1997,011796,0.2247811644,0.4219441653
1997,012077,0.1267804149,0.107444631
1997,012171,0.0930271719,0.0160150418
1997,012434,0.1108130176,0.171402197
1997,012467,0.5990123156,0.2682599683
1997,012472,0.0080770699,0.1874247364
1997,012480,0.2091388693,0.0130365078
1997,012589,0.2795010529,0.3057440836
1997,012679,0.2924422471,0.2302194109
1997,012734,0.0120279522,0.0146376234
1997,012756,0.0236861669,0.0518170641
1997,012886,0.0702214772,0.0700552565
1997,013197,0.1086275542,0.1668343149
1997,013318,0.2285294497,0.1382692518
1997,013442,0.2758088911,0.4879741392
1997,013623,0.1283747331,0.6587885057
1997,013700,0.0167877104,0.0147254047
1997,013710,0.2463230818,0.4085927898
1997,013839,0.1107840688,0.2363013327
1997,013990,0.235580396,0.2046805831
1997,014344,0.1003771308,0.1127519988
1997,014359,0.1178485731,0.3040619877
1997,014363,0.2659021374,0.169174993
1997,014380,0.1366642253,0.3120004458
1997,014405,0.2186276958,0.2763929401
1997,014463,0.1004665606,0.2397497469
1997,014578,0.0394117792,0.0247986304
1997,014623,0.183052909,0.3040745996
1997,015106,0.2465465465,0.4933504934
1997,015113,0.1033439564,0.402002217
1997,015312,0.274948343,0.5441901825
1997,015383,0.0643378874,0.0047433423
1997,016582,0.2869957304,0.3892287275
1997,017225,0.1107619646,0.1093184026
1997,017239,0.2477855089,0.3017252625
1997,018484,0.0470761368,0.0184348569
1997,018545,0.2771301046,0.6146026247
1997,018701,0.0998327128,0.2374399655
1997,020005,0.0075584076,0.1436097443
1997,020417,0.2422256429,0.2360684842
1997,020779,0.0050623773,0.0359975378
1997,020993,0.0246295727,0.0448593418
1997,021217,0.2121732946,0.4787056244
1997,021686,0.1800136227,0.1459569913
1997,022057,0.4919499106,0.5143112701
1997,022260,0.0500499955,0.051462867
1997,022772,0.0816910038,0.2552843868
1997,022980,0.0127942682,0.141984391
1997,023088,0.1000379706,0.0832067646
1997,023135,0.4379062607,0.2288744441
1997,023898,0.1852995676,0.267654931
1997,023946,0.0942694895,0.2000523785
1997,024037,0.0870409427,0.242710321
1997,024187,0.133671475,0.1582859928
1997,024191,0.0123215936,0.1765068282
1997,024222,0.1942110794,0.5008830277
1997,024357,0.022932585,0.0649439482
1997,024395,0.0071021781,0.0315159155
1997,024655,0.1006461058,0.2533748117
1997,024675,0.0782057196,0.1538253041
1997,024691,0.0738497895,0.1942987962
1997,024749,0.1050224443,0.2083509782
1997,024783,0.1874455374,0.4137593801
1997,024795,0.1534448366,0.8096772544
1997,024841,0.0611128501,0.0879428818
1997,024870,0.0210559374,0.0126021357
1997,024908,0.0063235598,0.0553840595
1997,024978,0.0482451924,0.2314345023
1997,024988,0.4028213416,0.9040075151
1997,025313,0.1578534121,0.1908810979
1997,025385,0.0521213385,0.3335765662
1997,025422,0.3108120185,0.1472322019
1997,025495,0.2535144102,0.2706345476
1997,025509,0.038963239,0.0931729629
1997,025536,0.0420361224,0.0983824142
1997,025789,0.0055400127,0.058280934
1997,025844,0.2445922189,0.1681571505
1997,025929,0.1158916413,0.1293157564
1997,025964,0.1931445326,0.1492409963
1997,025976,0.0697966591,0.0514634033
1997,026004,0.0152840482,0.1097316278
1997,026023,0.0966588678,0.2634114179
1997,027747,0.1263016082,0.8019497226
1997,027957,0.5449635722,0.5447366518
1997,028139,0.1574169106,0.0726031873
1997,028272,0.020182439,0.028432816
1997,028277,0.0217257486,0.1086287432
1997,028371,0.4379939753,0.5210711448
1997,028494,0.0194705855,0.0834453665
1997,028543,0.1370948606,0.2279260215
1997,028556,0.19659386,0.2272523061
1997,028603,0.2867488367,0.2201599979
1997,028699,0.2499617405,0.5203285211
1997,028907,0.0957710725,0.0565395488
1997,028933,0.5209870845,0.3121986478
1997,029021,0.1814558592,0.0484422339
1997,029073,0.0362290712,0.0490024066
1997,029081,0.1456943486,0.1940035273
1997,029152,0.1042540748,0.1754519796
1997,029169,0.198686325,0.2274875842
1997,029217,0.1560798718,0.0994027842
1997,029345,0.0581580378,0.1014136915
1997,029733,0.3045998374,0.2096384867
1997,029757,0.5992999656,0.3216537151
1997,029849,0.0690348465,0.1376578008
1997,030113,0.2508914502,0.2856449148
1997,030169,0.1030684223,0.0688396507
1997,030534,0.1950223426,0.35830231
1997,030760,0.0187805183,0.0219106047
1997,030914,0.0721243464,0.0810789396
1997,031097,0.0544981974,0.2221849585
1997,031194,0.064018377,0.0564868033
1997,031512,0.0433020047,0.0560864061
1997,031854,0.0631010028,0.2749008903
1997,060817,0.1152757393,0.3345917277
1997,060875,0.0672108315,0.1174165128
1997,060888,0.0464900046,0.1126607779
1997,061314,0.1119877832,0.1018070756
1998,001078,0.0072032737,0.0124142975
1998,001240,0.0254091776,0.0223366562
1998,001278,0.4349706667,0.449675042
1998,001334,0.2307896031,0.3102417616
1998,001356,0.1955390122,0.2258681747
1998,001706,0.1285410506,0.2812214294
1998,001762,0.2630815314,0.3400774595
1998,001848,0.0802254058,0.1087888408
1998,001943,0.2000175234,0.2503348228
1998,002086,0.0055528012,0.0230912246
1998,002101,0.1717563864,0.1666251437
1998,002137,0.0004832876,0.0117008606
1998,002189,0.1499243974,0.1245631949
1998,002295,0.0728951525,0.3570647552
1998,002337,0.3732568645,0.4578885965
1998,002346,0.1200377395,0.1638118132
1998,002596,0.1753955599,0.2054458482
1998,002710,0.2649160207,0.1983675777
1998,002787,0.1650479722,0.1821325564
1998,002950,0.0466109503,0.4471399304
1998,003105,0.1198554149,0.3185904674
1998,003282,0.3814758579,0.3958053881
1998,003310,0.0081908302,0.0526817844
1998,003362,0.0069734318,0.0179316818
1998,003580,0.0125113943,0.0121113047
1998,003691,0.3044412607,0.5641117479
1998,003735,0.0837984237,0.1524609169
1998,003918,0.1080691643,0.1309029375
1998,003964,0.2663141898,0.3598941934
1998,004066,0.0591167081,0.0331273535
1998,004140,0.7599921107,0.3202532206
1998,004213,0.0624747195,0.1008324297
1998,004245,0.0119493369,0.1044377311
1998,004321,0.0036414477,0.0125306877
1998,004372,0.224609375,0.2712673611
1998,004467,0.1030224763,0.2026677017
1998,004600,0.2656210702,0.2263354493
1998,004768,0.0913018945,0.101565194
1998,004783,0.0168265186,0.3133939088
1998,005087,0.4676077216,0.7811444261
1998,005125,0.0904626734,0.0513723551
1998,005142,0.1587799211,0.3260576107
1998,005152,0.2385377943,0.1033457249
1998,005165,0.249556511,0.0451005743
1998,005169,0.0100571333,0.0013069628
1998,005179,0.1470620891,0.1998510201
1998,005229,0.0597481277,0.087535181
1998,005338,0.1251562947,0.2712925462
1998,005496,0.0928195144,0.085197474
1998,005518,0.0613889076,0.0767450963
1998,005569,0.0425760352,0.1221747098
1998,005589,0.2448997086,0.5297983885
1998,005606,0.0013066849,0.0038796068
1998,005621,0.0930418024,0.1096564099
1998,005643,0.3381592292,0.2110631339
1998,005671,0.4181349632,0.3868629107
1998,005968,1.3953419153,0.5912166084
1998,006008,0.004737695,0.0134392615
1998,006127,0.0664054514,0.0758675298
1998,006136,0.0129630267,0.0232887977
1998,006158,0.0556340659,0.1770449242
1998,006159,0.1150086256,0.0824811861
1998,006169,0.0344512316,0.0253770663
1998,006218,0.0758322546,0.181249028
1998,006266,0.0410667277,0.1338795162
1998,006386,0.2630209636,0.4474044562
1998,006529,0.1785359056,0.2714288622
1998,006552,0.2196711164,0.2375381137
1998,006716,0.4047763611,0.4952149652
1998,006946,0.1163014604,0.0419008897
1998,007017,0.0405390539,0.0717821095
1998,007049,0.0094828077,0.2277201434
1998,007086,0.333263176,0.4361083739
1998,007116,0.0154616257,0.0184434436
1998,007215,0.0872410033,0.6215921483
1998,007228,0.0087879597,0.0218912593
1998,007260,0.1004161033,0.4078525205
1998,007345,0.0728556617,0.1827483154
1998,007346,0.0482465814,0.0916202581
1998,007536,0.0274397315,0.1380967958
1998,007561,0.2875763875,0.3657221449
1998,007637,0.0084530784,0.1600118012
1998,007781,0.1023459292,0.2429411411
1998,007873,0.2060817646,0.4135750481
1998,007980,0.0894992905,0.4697245084
1998,008095,0.2814590611,0.2845689009
1998,008357,0.1007043474,0.1624263667
1998,008382,0.4201847227,0.538734176
1998,008627,0.4849799901,0.4310933245
1998,008644,0.7809605653,0.3278455589
1998,008717,0.0090369757,0.0474530905
1998,008762,0.023558096,0.0701611122
1998,008867,0.0221453087,0.122390276
1998,008974,0.1348502413,0.121875556
1998,009063,0.0102687099,0.014361832
1998,009358,0.0741452457,0.2369138029
1998,009359,0.1008639461,0.1628195898
1998,009643,0.1757281953,0.3051143803
1998,009774,0.1114238203,0.0612351223
1998,009778,0.0222697203,0.0223748
1998,009859,0.5238132356,0.3866942084
1998,009942,0.1538953512,0.2198505017
1998,010005,0.6173121492,0.248711522
1998,010016,0.6988980289,0.0582027006
1998,010238,0.1520070781,0.1617511215
1998,010301,0.0693541638,0.1238730646
1998,010353,0.127409821,0.1509075339
1998,010374,0.2411851197,0.0979531229
1998,010417,1.3953419153,0.2337880107
1998,010499,0.0013422222,0.0408747556
1998,010540,0.0690914139,0.063032413
1998,010567,0.0361014839,0.0078774277
1998,010599,0.3491956397,0.4570960623
1998,010618,0.0216853524,0.0388126372
1998,010787,0.0888325487,0.1334623577
1998,010793,0.1477730091,0.1236871722
1998,011115,0.0629568372,0.0205204815
1998,011271,0.2381779822,0.3375701711
1998,011531,0.3480370575,0.4241070527
1998,011636,0.0232847056,0.011405842
1998,011644,0.004294057,0.0307740753
1998,011721,0.4009990672,0.3649427259
1998,011867,0.2696662994,0.0778274172
1998,011914,0.2215894279,0.2569434696
1998,012142,0.0036778612,0.0080130541
1998,012171,0.246268713,0.0998229643
1998,012587,0.0708591674,0.0545583085
1998,012730,0.0693147467,0.3465737336
1998,012801,0.0676962132,0.1886608843
1998,012886,0.0273143099,0.0409481401
1998,013016,0.0649136598,0.1034561452
1998,013219,0.2526149595,0.2295441089
1998,013473,0.4735023533,0.4382584214
1998,013551,0.1475777336,0.1031512187
1998,013623,0.1146657676,0.5884373648
1998,013866,0.4355724205,0.3679557565
1998,013891,0.0650683217,0.1501576655
1998,014002,0.0797222477,0.1498778257
1998,014011,0.0772064686,0.1425046785
1998,014163,0.1592540253,0.5989513625
1998,014363,0.1328965912,0.2168223141
1998,014396,0.0527250583,0.1063813383
1998,014503,0.3375995932,0.4940447533
1998,014565,0.0668591016,0.0786712585
1998,014883,0.3034910291,0.2987504521
1998,014934,0.2631372946,0.6997764108
1998,015110,0.4461788618,0.6119992412
1998,015337,0.2785685498,0.3025134234
1998,015354,0.0206830514,0.1235301628
1998,015487,0.0828139892,0.1570454378
1998,015855,0.0346066203,0.1391558824
1998,016477,0.0225107005,0.0440350166
1998,016665,0.0712462615,0.1828132095
1998,016710,0.1383541555,0.1320738096
1998,017209,0.1024900261,0.0225718806
1998,018545,0.1516927532,0.0781447517
1998,020423,0.2479055677,0.3491932647
1998,020588,0.2163556287,0.0867521807
1998,021487,0.0463342324,0.1570277088
1998,021508,0.025327338,0.1284203054
1998,022772,0.1323188885,0.3440658654
1998,023050,0.2070420678,0.4002373731
1998,023291,0.0003997403,1.2319541531
1998,023667,0.1139895317,0.1972514734
1998,023946,0.1582013258,0.2317764385
1998,024066,0.0368644363,0.5279265493
1998,024171,0.1603087297,0.1462542657
1998,024187,0.1966987495,0.2581922289
1998,024395,0.2911314865,0.6921239728
1998,024543,0.0104191629,0.1250299551
1998,024670,0.0546533417,0.066364772
1998,024783,0.1526574397,0.1200255054
1998,024841,0.247738372,0.2888538039
1998,024926,0.0247262415,0.0310298941
1998,024978,0.0154004029,0.0022871885
1998,024988,0.0089914581,0.2322793346
1998,025119,0.1661401556,0.1134011714
1998,025130,0.3033257765,0.7020631738
1998,025279,0.2167384119,0.5394695368
1998,025285,0.079005836,0.2954643666
1998,025627,0.3372250348,0.6844028078
1998,025647,0.2875197472,0.1674842022
1998,025773,0.0300538774,0.0403311475
1998,025783,0.0391092462,0.0846907148
1998,025964,0.0619449449,0.2187920736
1998,025972,0.5133367998,0.1703691821
1998,025985,0.1209337926,0.4228330376
1998,026004,0.0700933401,0.1840580514
1998,026008,0.3191826926,0.4336213399
1998,028180,0.2884724542,0.0862173821
1998,028250,0.0196599098,0.0843951091
1998,028316,0.0392557117,0.1843448222
1998,028603,0.0916039321,0.1638639274
1998,028630,0.1876835024,0.2192737949
1998,028712,0.051073933,0.3256032246
1998,028938,0.1740297233,0.0813223006
1998,028958,0.4550195153,0.148784159
1998,029038,0.3670087687,0.3750778337
1998,029075,0.106698281,0.1975894092
1998,029156,0.1104577808,0.2159163949
1998,029241,0.0571761657,0.6641085902
1998,029347,0.0405055437,0.0879056479
1998,029374,0.1219424718,0.6960763216
1998,029459,0.5906087363,1.2319541531
1998,029511,0.0133479718,0.0200936092
1998,029609,0.1630970314,0.2443170878
1998,029667,0.0499062811,0.0077134901
1998,029806,0.1448491733,0.3269027576
1998,030102,0.0165847912,0.1021165625
1998,030107,0.0953668931,0.1899255923
1998,030203,0.2964276205,0.3830418435
1998,030205,0.1930005147,0.4858466289
1998,030310,0.0471761693,0.0653522692
1998,030697,0.1974103967,0.4039406274
1998,030710,0.1879036994,0.1022607164
1998,030720,0.0189143633,0.0062731975
1998,030751,0.1863838946,0.1966268032
1998,030862,0.0399341885,0.0331853106
1998,030914,0.0581163744,0.0174668259
1998,030925,0.0979728526,0.1514125904
1998,030974,0.0531470655,0.0592210159
1998,031147,0.1884845566,0.0681020843
1998,031166,0.0187957948,0.0841822236
1998,031512,0.0953068261,0.214538873
1998,031578,0.0521698191,0.1924557352
1998,031722,0.1616108957,0.1031344694
1998,060798,0.3348233548,0.2993735006
1998,060800,0.2435542946,0.4228733492
1998,060822,0.1978542567,0.2228647067
1998,060951,0.0153946529,0.0828378943
1998,061180,0.0081403174,0.0865098661
1998,061242,0.0589793803,0.0542748531
1998,061320,0.0492965384,0.1943269544
1998,061413,0.349000314,0.4512306344
1998,061446,0.0816443165,0.1938031964
1998,061489,0.0765741294,0.2518368012
1998,061712,0.1392657679,0.2874187018
1998,061927,0.0269450286,0.1044242337
1998,062137,0.0407183576,0.5642385667
1998,062280,0.1143875808,0.3170170096
1998,062330,1.302076497,0.5250308456
1998,062338,0.0565664672,0.2216402414
1998,062494,0.014456015,0.1209323097
1998,062505,0.0769309324,0.4084828267
1998,062511,0.0071074468,0.1776861707
1998,062571,0.0722021661,0.0624358731
1998,062602,0.0286622826,0.1237129013
1998,062650,0.2426520224,0.6657296472
1998,062655,0.1367716256,0.1096714661
1998,062732,0.0862696982,0.1943889093
1998,062836,0.6202809581,0.2812075447
1998,062922,0.1584874043,0.0515841169
1998,063102,0.4822405639,0.3235081971
1998,119553,0.1257928967,0.1993951235
1998,210607,0.0078560398,0.0921896193
1999,001013,0.0231386122,0.1183040772
1999,001050,0.4914534098,0.5873945137
1999,001111,0.0374511279,0.0753510236
1999,001238,0.0462103105,0.0838613952
1999,001581,0.1994167857,0.3272279553
1999,001594,0.4323407047,0.0776613507
1999,001661,0.4100912301,0.2223846259
1999,001677,0.0561615814,0.0292204199
1999,001706,0.0918240867,0.2132238994
1999,001743,0.1464622935,0.0309510895
1999,001773,0.0327217613,0.022700471
1999,001913,0.0219093539,0.0505955641
1999,002033,0.0765360261,0.2925550089
1999,002055,0.0224173361,0.059832804
1999,002111,0.0097364005,0.0486968775
1999,002113,1.3953419153,0.8331289597
1999,002169,0.210336305,0.2502033721
1999,002220,0.3168067554,0.3139526539
1999,002295,0.2259117151,0.4876824327
1999,002338,0.2967583318,0.2897662842
1999,002521,1.3953419153,0.5183906139
1999,002596,0.1082485386,0.1975310312
1999,002891,0.1163515977,0.4651784857
1999,002938,0.1670497811,0.1957030872
1999,002953,0.2526265435,0.3175029872
1999,002991,0.0067251893,0.0097445658
1999,003105,0.2218231037,0.4071891992
1999,003138,0.006841189,0.032945726
1999,003282,0.0003997403,0.0047692928
1999,003310,0.0657577317,0.231896873
1999,003413,0.0822265701,0.0509831776
1999,003502,0.2645010507,0.2903292483
1999,003851,0.0302103482,0.0433998428
1999,003863,0.1876807674,0.0141037614
1999,004066,0.0093261683,0.0124778808
1999,004087,0.0429604924,0.1921138877
1999,004189,0.1881414447,0.2434609708
1999,004199,0.1696219035,0.193654261
1999,004245,0.0003997403,0.0392018055
1999,004321,0.0173597093,0.031503505
1999,004367,0.0714328607,0.0554956487
1999,004553,0.3032107486,0.4967488689
1999,004595,0.0975566378,0.1034623452
1999,004932,0.4532383176,0.3915961043
1999,005134,0.1278738622,0.0552171001
1999,005284,0.0584966809,0.211589332
1999,005518,0.0423672992,0.049640987
1999,005594,0.2916711678,0.3176650103
1999,005643,0.4066789149,0.4836448719
1999,005848,0.0506565831,0.0316435328
1999,005862,0.1197687774,0.3179508005
1999,005878,0.004734964,0.0123233784
1999,005901,0.0196835863,0.3124769333
1999,005973,0.4770533427,0.1919230898
1999,006008,0.0144245023,0.0619046272
1999,006066,0.0093125321,0.0122223098
1999,006097,0.0794873829,0.129413731
1999,006116,0.2024854811,0.38597935
1999,006121,0.070342759,0.1142191524
1999,006152,0.3814891939,0.5682868957
1999,006158,0.0679378405,0.1552583784
1999,006207,0.1626673612,0.3135021899
1999,006266,0.0003997403,0.0013069628
1999,006375,0.0283652546,0.0639465968
1999,006435,0.0172447427,0.061005033
1999,006529,0.0089502761,0.032535345
1999,006543,0.2797347445,0.241668493
1999,006821,0.1562697093,0.2218757525
1999,007085,0.0036172252,0.0101463168
1999,007127,0.0119158665,0.004544856
1999,007257,0.0006678846,0.002486046
1999,007343,0.1288979498,0.1846034572
1999,007346,0.1927302162,0.1328461848
1999,007526,0.5085243974,0.3340681952
1999,007585,0.0005492003,0.0025416455
1999,007696,0.636024947,0.2885783093
1999,007773,0.0810832008,0.2563532373
1999,008446,0.0114994255,0.0238186997
1999,008463,0.093650797,0.1256215737
1999,008536,0.5282537368,0.2418899016
1999,008571,0.3494477095,0.198545542
1999,008717,0.2283396117,0.3430997226
1999,009170,0.3228930307,0.3316284657
1999,009217,0.2556947406,0.4908393746
1999,009359,0.0895082649,0.1413646705
1999,009718,0.115796405,0.0609454763
1999,010071,0.1067452772,0.2048314229
1999,010190,0.2188566293,0.1794063782
1999,010275,0.0151175959,0.0168279808
1999,010301,0.2637249535,0.3737734589
1999,010332,0.018767507,0.0330182073
1999,010420,0.0082034664,0.2444037908
1999,010499,0.0018898057,0.0043031674
1999,010534,0.9193892628,0.6772286981
1999,010537,0.1432745825,0.0994705857
1999,010540,0.0066347845,0.0075813722
1999,010787,0.0493856917,0.1128841281
1999,010813,0.4414648619,0.4148635779
1999,010983,0.0732578183,0.1809208323
1999,010984,0.0145438701,0.0289644544
1999,011228,0.2239132127,0.3122349659
1999,011436,0.0309011321,0.0781952302
1999,011450,0.1039787608,0.6937465915
1999,011644,0.2530183654,0.3056000237
